HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HIscore	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
MAP1B	HGNC:6836	1.0	0.133	0.987975103520419	NA	3.590052828	0.394839576	0.050883828	False	False
NCBP1	HGNC:7658	1.0	0.094	0.984400438256117	NA	3.255550604	0.552128086	0.050354194	False	False
ABCA2	HGNC:32	1.0	0.169	0.790550029841831	NA	1.5202493030000002	0.552309035	0.184038328	True	False
SMPD4	HGNC:32949	1.7125e-19	1.022	0.208736738426479	NA	-0.3710871684	0.39168099	NA	False	True
UPB1	HGNC:16297	7.3647e-12	1.256	0.46950030585397	30.0	4.874370824	0.406294454	1.519329424	True	False
GRAMD4	HGNC:29113	0.99998	0.162	0.960320379485995	NA	4.099978227	0.522893685	0.070026525	False	False
BCAS3	HGNC:14347	0.00013819	0.467	0.771364864362782	NA	2.733620696	0.523673783	0.315605743	False	True
TFR2	HGNC:11762	1.2918e-09	0.767	0.383799114060771	30.0	3.355735087	0.36039539	0.746682894	False	True
TMTC3	HGNC:26899	4.6335e-05	0.563	0.707986688693395	NA	2.386314713	NA	0.587171764	True	True
ESR1	HGNC:3467	0.9992	0.19	0.98305555919452	NA	2.378694662	0.435441706	0.066015955	False	False
HADH	HGNC:4799	6.5638e-05	0.998	0.561647354783046	NA	1.402655769	0.469058204	0.757063518	False	True
ZFC3H1	HGNC:28328	1.0	0.157	0.992839843360419	NA	2.252884752	0.409975828	0.112494417	False	False
TAOK3	HGNC:18133	0.99975	0.241	0.981834462447475	NA	4.628339376	0.54232714	0.205737677	False	False
FBXO32	HGNC:16731	0.99692	0.222	0.953737113318323	NA	4.310758313	0.510319991	0.128360196	False	False
STK11	HGNC:11389	0.9934	0.245	0.57932606137237	3.0	6.184707873	0.574391807	0.09761423	True	True
LMX1A	HGNC:6653	0.99114	0.274	0.861904730238177	NA	2.726569833	0.500656592	0.115189986	False	False
ZNF423	HGNC:16762	0.99996	0.187	0.987452637654721	NA	4.125704987	0.584724837	0.050427701	False	False
TBCD	HGNC:11581	1.0032e-07	0.493	0.503270956499739	NA	3.6685539	0.330239731	0.579710087	True	True
HEXB	HGNC:4879	3.4915e-10	0.916	0.120716531648494	30.0	1.894451612	0.375560201	1.481982809	True	True
CDHR1	HGNC:14550	2.8421999999999997e-21	1.311	0.625355750704155	30.0	1.11233131	NA	NA	False	True
RPL8	HGNC:10368	0.95531	0.307	0.95538592104257	NA	NA	0.729181555	0.0	False	False
FRS2	HGNC:16971	0.99721	0.219	0.741434758944228	NA	2.052823418	0.494170547	0.093262383	False	False
RCBTB1	HGNC:18243	1.5605e-06	0.794	0.0500418598765988	NA	2.5706286780000003	0.556991954	0.807378522	False	True
OTOGL	HGNC:26901	4.7009e-52	0.9	0.0899118440837795	30.0	1.264752732	NA	0.939552882	True	True
NAGA	HGNC:7631	1.7703e-11	1.303	0.387706766314294	NA	3.3248602380000003	0.428002621	1.10367039	False	True
DGKI	HGNC:2855	0.93134	0.314	0.971084142573649	NA	4.245950615	0.540491387	NA	False	False
STRA6	HGNC:30650	1.5068e-10	0.824	0.58743993502974	NA	2.088187561	NA	0.990940981	True	True
AP4B1	HGNC:572	1.335e-09	0.827	0.226811728320277	30.0	1.7895254319999998	0.411094617	0.942905464	False	True
ALDOA	HGNC:414	0.0013228	0.755	0.193391992571928	30.0	2.118859072	0.33795874	NA	True	False
UBN2	HGNC:21931	0.99993	0.213	0.961999850863454	1.0	2.952929455	0.364350245	0.189117246	False	False
PTPRM	HGNC:9675	0.99998	0.233	0.984089840947998	NA	5.078196214	0.553644203	0.135097311	False	False
MYPN	HGNC:23246	2.611e-06	0.506	0.527541983395185	NA	2.0877419930000003	0.415868329	0.422203949	False	True
MAPK8IP3	HGNC:6884	1.0	0.15	0.928263562581579	NA	4.072587962	0.522080192	NA	False	True
GSPT1	HGNC:4621	0.99986	0.16	0.990538945268748	NA	0.9500401705	0.639230414	0.104467303	False	False
ARSA	HGNC:713	1.0893e-11	1.34	0.631819884266281	30.0	1.266646201	NA	1.405057499	True	True
ZFHX2	HGNC:20152	0.99711	0.277	0.767909739535004	NA	2.800059782	0.382608413	0.318310471	False	False
WNT1	HGNC:12774	0.3263	0.603	0.643513899370021	NA	2.032831384	0.563129881	0.587234502	True	True
TP73	HGNC:12003	0.99696	0.256	0.996611818424676	0.0	5.884121621	0.454646691	0.252731242	False	True
CNOT10	HGNC:23817	0.98194	0.305	0.92841605914872	NA	2.3875936490000003	0.479734066	0.261103402	False	False
NFAT5	HGNC:7774	1.0	0.205	0.997224070876322	NA	2.418464938	0.385358245	0.097157479	False	False
ITPK1	HGNC:6177	0.99389	0.242	0.897619605886978	NA	4.345434307	0.510163652	0.310195016	False	False
ACTL6A	HGNC:24124	0.99665	0.246	0.985644656992399	NA	1.519344871	0.644315714	0.070856305	False	False
BRIP1	HGNC:20473	6.206e-17	0.786	0.667661149025025	3.0	4.996373343999999	0.307745721	1.072884465	True	True
LEF1	HGNC:6551	0.99789	0.212	0.978642576634827	NA	4.90559699	0.48232848	0.152235446	False	True
MTF1	HGNC:7428	0.96897	0.321	0.919985351818416	NA	-0.4112443275999999	0.419899924	0.131536753	False	False
UBE4B	HGNC:12500	1.0	0.157	0.979801640369599	NA	2.070917877	0.533888965	0.154321934	False	False
CLCN2	HGNC:2020	5.546e-12	0.769	0.777528276095266	NA	2.952059885	0.529315002	0.8255915	True	True
DNAH9	HGNC:2953	3.0547e-60	0.722	0.144694607194951	NA	3.871308442	0.365941739	0.804806594	True	True
SHANK3	HGNC:14294	1.0	0.123	0.991277739753881	3.0	3.337650258	NA	0.091881592	True	True
ACAT1	HGNC:93	9.8525e-08	1.051	0.635875432507215	NA	2.155538749	0.464897336	1.614183044	False	True
NOTCH2	HGNC:7882	1.0	0.116	0.947709070582565	0.0	1.146332378	NA	0.082005172	True	False
NWD2	HGNC:29229	0.98388	0.299	0.84063042957333	NA	NA	0.449002271	0.246199034	False	False
PLCL2	HGNC:9064	0.99999	0.088	0.994591853694628	NA	5.064982266	NA	NA	False	False
ATP6V0B	HGNC:861	0.96895	0.278	0.758682971554101	NA	2.824306585	0.732187391	0.227817081	False	False
MSL1	HGNC:27905	0.9989	0.151	0.822965581104244	NA	2.014733574	0.420559062	0.036687098	False	False
G3BP2	HGNC:30291	0.99954	0.179	0.836911711618011	NA	1.286402096	0.532832191	0.030528222	False	False
RFX7	HGNC:25777	1.0	0.132	0.955923209551386	NA	1.276080251	0.35668559	0.072778451	False	False
LATS1	HGNC:6514	0.99987	0.228	0.979545744085567	NA	1.89312412	0.438444493	0.235212568	False	False
NNT	HGNC:7863	0.97271	0.311	0.778382047115611	NA	2.621559916	NA	0.238369205	False	False
HDLBP	HGNC:4857	1.0	0.154	0.991445079778672	NA	3.024946199	0.626809364	0.107454652	False	False
HNRNPL	HGNC:5045	0.99685	0.244	0.938246632983951	NA	2.708038316	0.605665747	0.154922618	False	False
ROR1	HGNC:10256	0.99645	0.267	0.972694441288497	NA	3.500873232	0.50377609	0.158714674	False	False
BTAF1	HGNC:17307	1.0	0.128	0.990449749819152	NA	0.7546533451999999	NA	0.102046002	False	False
LCAT	HGNC:6522	0.08102	0.614	0.302133261342285	NA	3.954708723	0.41690261	0.656503923	False	True
DCDC2	HGNC:18141	5.6611e-10	1.156	0.602163154024219	NA	3.505150995	0.339625646	1.249241702	True	True
UBE2K	HGNC:4914	0.98621	0.231	0.872033856249092	NA	0.7284465181	0.683163907	0.080597336	False	False
NEB	HGNC:7720	4.5589000000000006e-41	0.424	0.585488652788684	NA	2.712390913	NA	0.410431334	True	True
PALB2	HGNC:26144	3.0379000000000004e-19	1.006	0.702371113560008	NA	1.166976295	0.218193344	1.218758767	True	True
MAFB	HGNC:6408	0.90304	0.397	0.935869362547059	0.0	4.667424429	0.547858699	NA	False	True
BAHD1	HGNC:29153	0.98547	0.3	0.835387514516481	NA	2.483262332	0.371313254	0.180957628	False	False
CASR	HGNC:1514	0.046698	0.451	0.699353290528984	NA	2.339562232	NA	NA	True	False
ELF2	HGNC:3317	0.99482	0.258	0.977583192454924	NA	2.001438641	0.420422051	NA	False	False
TOPORS	HGNC:21653	0.99904	0.242	0.938944862964104	NA	1.588438209	0.360412409	0.302278261	False	True
PEX13	HGNC:8855	5.8959e-05	1.015	0.373826523366791	NA	0.2168779398999999	0.400474823	0.735247796	False	True
ABCA4	HGNC:34	5.3499e-48	0.91	0.166650337525142	NA	2.85314827	0.374682056	0.813961562	True	True
IP6K2	HGNC:17313	0.973	0.316	0.688320343680139	NA	NA	0.493690319	0.269910687	False	False
XPR1	HGNC:12827	0.99999	0.156	0.778412692592766	NA	2.154997221	0.577034438	0.096987676	False	False
YTHDF3	HGNC:26465	0.99704	0.22	0.788195870508388	NA	NA	0.551610802	0.319369859	False	False
INTS10	HGNC:25548	0.99999	0.156	0.927923760797593	NA	4.046583402	0.542542504	0.180288972	False	False
SPG11	HGNC:11226	1.6013e-39	0.812	0.211407977064409	NA	1.594177728	0.295864093	1.108104362	True	True
PTPN13	HGNC:9646	1.4172000000000002e-25	0.642	0.734542600459213	NA	1.889450858	0.353832269	0.525381601	False	True
BICDL1	HGNC:28095	0.94786	0.335	0.890206231291435	NA	NA	0.390364007	0.344294211	False	False
BAZ2B	HGNC:963	0.98162	0.288	0.943658802190369	NA	3.5263403010000003	0.428574903	0.226836941	False	False
SNAPC4	HGNC:11137	2.6507e-29	0.976	0.42960568595943	NA	NA	0.269136782	NA	False	True
MRAP	HGNC:1304	0.002081	1.782	0.184003232837401	NA	1.4372828359999998	0.221854088	1.557781265	False	True
INPPL1	HGNC:6080	0.0023313	0.423	0.509910722044741	NA	0.5712652095	0.517377325	0.468609788	True	True
PARD3	HGNC:16051	0.95577	0.306	0.974354275021509	NA	1.938473362	0.507238203	0.239625128	False	False
MLPH	HGNC:29643	4.383e-10	0.9	0.938264599206124	30.0	5.073973545	0.24198613	0.843025641	False	True
TAB2	HGNC:17075	0.99998	0.098	0.985730109462542	1.0	3.257778736	0.445938723	NA	True	False
CS	HGNC:2422	0.98402	0.303	0.828617115701576	NA	2.108598307	0.559635595	0.2658045	False	False
CSMD1	HGNC:14026	1.0	0.211	0.922773598663947	1.0	1.876873398	NA	NA	False	False
CNTFR	HGNC:2170	0.95549	0.339	0.970661390368528	NA	4.327290959	NA	NA	False	False
THRB	HGNC:11799	0.99676	0.223	0.982706656490117	NA	2.493624995	0.605496397	NA	False	False
STK39	HGNC:17717	0.99916	0.23	0.886312096465043	NA	3.428461045	0.622399141	0.240213473	False	False
MAPKAP1	HGNC:18752	0.99991	0.153	0.975519510947924	NA	2.12902271	0.565309811	0.154695612	False	False
NAA35	HGNC:24340	1.0	0.136	0.96677825489669	NA	1.4066542380000002	0.574461075	0.08650142	False	False
PCBD1	HGNC:8646	0.00033216	1.835	0.156699831803072	NA	2.05135376	0.532745488	2.093837782	False	True
RINT1	HGNC:21876	5.293e-13	0.826	0.433986689006272	NA	0.8125593041	0.372552806	0.970702736	False	True
POT1	HGNC:17284	0.85343	0.362	0.915676968630829	NA	2.180427137	NA	0.472250428	True	False
ANP32B	HGNC:16677	0.95827	0.331	0.956071227726604	NA	1.802802906	0.525345023	0.078876629	False	False
SBF2	HGNC:2135	6.3771e-10	0.467	0.884461229825371	30.0	2.633793699	0.470615362	0.415274253	False	True
PTPRT	HGNC:9682	1.0	0.18	0.604927350114753	NA	4.105946226	0.573485685	0.095988033	False	False
XRCC5	HGNC:12833	0.99999	0.147	0.996038967048558	NA	2.52824679	0.310548892	0.054903496	False	False
PCYT1A	HGNC:8754	2.024e-05	0.858	0.838017758618856	30.0	4.449678834	0.569958739	1.022687549	False	True
TERC	HGNC:11727	NA	NA	NA	NA	NA	NA	NA	False	True
ADAMTS17	HGNC:17109	2.802e-15	0.732	0.962631594676337	30.0	2.678315445	0.429166407	0.594535948	False	True
ILF3	HGNC:6038	1.0	0.098	0.98977309032709	NA	-1.05006862	0.565270392	0.016490876	False	False
MTPAP	HGNC:25532	0.99904	0.193	0.951305113599635	NA	-0.9983358102	0.343386695	0.347064959	False	False
CDC40	HGNC:17350	0.97944	0.31	0.90372259917673	NA	2.872110086	0.564428092	0.141313701	False	False
RPL18A	HGNC:10311	0.98228	0.243	0.580030294168754	NA	NA	0.809995088	0.0	False	False
F9	HGNC:3551	0.99776	0.167	NA	3.0	NA	0.359995772	NA	False	False
CEP152	HGNC:29298	2.6574e-27	0.824	0.592173209664163	NA	1.434541347	0.251369793	0.946464298	False	True
FLCN	HGNC:27310	0.78892	0.388	0.634943593685194	3.0	3.029187902	0.510997128	0.484879206	True	True
MMAB	HGNC:19331	0.0041291	0.882	0.503597808848153	30.0	2.682012493	0.349158836	1.04320488	False	True
ZNF770	HGNC:26061	0.99077	0.275	0.74948590962542	NA	1.812250773	0.398793174	0.376895772	False	False
MMADHC	HGNC:25221	2.071e-05	0.994	0.425557940323553	30.0	0.6125690081	0.439085189	0.813688286	False	True
MOCS1	HGNC:7190	9.1165e-07	1.082	0.634723734670359	NA	3.734981572	0.395379355	1.163089986	False	True
SEMA4C	HGNC:10731	1.0	0.122	0.718154337253712	NA	3.588927191	0.368768702	0.11945506	False	False
CORO1C	HGNC:2254	0.99813	0.209	0.851540119700108	NA	3.619543702	0.563070928	0.069654793	False	False
GSPT2	HGNC:4622	0.98321	0.24	NA	NA	NA	0.542690948	NA	False	True
BCL9L	HGNC:23688	0.99939	0.242	0.968236210615147	NA	4.36038397	0.374094345	NA	False	False
GGA1	HGNC:17842	0.99992	0.153	0.76768414472268	NA	0.3079711627	0.440658961	0.127346571	False	False
LCK	HGNC:6524	0.99926	0.212	0.785666853203108	NA	2.776680205	NA	0.119572117	False	False
RPL3	HGNC:10332	0.99441	0.239	0.946291654738534	NA	NA	0.763000146	0.043288243	False	False
TFDP2	HGNC:11751	0.9995	0.181	0.844964756137137	NA	4.328956991	0.466300425	0.129531404	False	False
VMP1	HGNC:29559	0.96271	0.33	0.727980374560434	NA	3.285502681	0.501973685	0.177821623	False	False
LARP1	HGNC:29531	1.0	0.165	0.827126142328746	NA	2.999153417	NA	NA	False	False
APC	HGNC:583	1.0	0.161	0.968343772302469	3.0	3.174840359	0.436272957	0.132953192	True	True
BAG3	HGNC:939	0.61738	0.447	0.767372576782695	3.0	2.613430053	0.28271078	0.237376665	False	False
TUBB3	HGNC:20772	0.96761	0.315	0.719469313002495	0.0	3.615189999	0.788727891	0.195031985	False	False
USP3	HGNC:12626	0.99989	0.156	0.964871078889951	NA	4.780228439	0.57217944	0.271438321	False	False
MAGEL2	HGNC:6814	0.97506	0.312	0.369559817310039	1.0	1.823382317	NA	NA	False	True
CLCN5	HGNC:2023	0.99242	0.279	NA	3.0	NA	0.585125198	NA	False	False
GCK	HGNC:4195	0.63464	0.443	0.706635501650286	NA	3.01783227	0.538527711	0.325374712	True	False
TSC1	HGNC:12362	1.0	0.118	0.996391697863837	3.0	3.716617859	NA	0.103500043	True	True
ZMPSTE24	HGNC:12877	8.8702e-16	1.327	0.565081779551962	NA	NA	0.545618088	1.093242836	True	True
PHOX2B	HGNC:9143	0.93755	0.34	0.980692356166629	NA	2.414053481	0.561761556	0.0	True	True
PPP1R7	HGNC:9295	0.99458	0.238	0.916237322519782	NA	3.728878701	0.514767576	0.090190784	False	False
BCOR	HGNC:20893	1.0	0.141	NA	3.0	NA	0.430373679	NA	True	True
PKN2	HGNC:9406	1.0	0.15	0.933522048855542	NA	1.146957004	0.558643117	0.132504725	False	False
TRAF3	HGNC:12033	0.99869	0.224	0.954962986080873	NA	4.6402191880000005	0.511827988	0.106698137	False	False
ATRIP	HGNC:33499	1.9918e-05	0.637	0.354948887304252	NA	2.933958862	0.281043397	0.654035834	False	True
MFSD8	HGNC:28486	2.5375e-12	1.067	0.280367425794547	30.0	-1.589448968	NA	NA	True	True
ABCD1	HGNC:61	0.99896	0.15	NA	3.0	NA	0.489637796	NA	True	True
TAF4	HGNC:11537	1.0	0.081	0.990927206435946	NA	3.361669665	0.450785329	0.082025222	False	False
NFKB2	HGNC:7795	1.0	0.163	0.915462629336021	NA	NA	NA	NA	False	False
DENND4B	HGNC:29044	0.99098	0.29	0.559687736259583	NA	6.32052212	0.429542345	0.202399424	False	False
TFAP2D	HGNC:15581	0.99199	0.252	0.890289849965879	NA	0.9646704638	0.536534085	0.123821262	False	False
DNAJC21	HGNC:27030	2.1006e-07	0.72	0.286999362734131	1.0	0.2098291295	NA	NA	True	False
SNAI2	HGNC:11094	0.79531	0.494	0.906293311438305	NA	1.888653856	0.502820978	0.080730942	False	True
NAA30	HGNC:19844	0.98682	0.228	0.877426936993739	NA	0.1488759352	0.47264128	0.115613893	False	False
NISCH	HGNC:18006	0.99443	0.285	0.647379992765839	NA	4.103490254	0.466775476	0.296568329	False	False
FIG4	HGNC:16873	2.3423e-34	1.24	0.240764544618252	NA	1.600957648	0.532222245	1.303117218	True	True
GRHL2	HGNC:2799	0.99683	0.27	0.992814312936987	NA	2.244262234	NA	NA	False	False
SLC39A13	HGNC:20859	0.0025092	0.799	0.146286607935992	NA	2.788525523	0.396966449	0.700433575	False	True
FOXP4	HGNC:20842	0.98242	0.306	0.941421290895182	NA	4.110733945	0.446184224	0.253358937	False	False
CDKN1B	HGNC:1785	0.62376	0.645	0.781568686668407	3.0	3.707626708	0.347617423	0.498550363	False	True
TRIB2	HGNC:30809	0.98349	0.24	0.992793730702435	NA	3.647130571	0.544525323	0.066902442	False	False
LONP1	HGNC:9479	0.9993	0.244	0.813736427161624	NA	3.19192741	0.561816271	0.127135588	True	False
HECTD2	HGNC:26736	0.99806	0.265	0.878109937970246	NA	2.635376843	0.438199141	0.171083594	False	False
SLC37A4	HGNC:4061	1.6748e-05	0.878	0.195434611633647	30.0	NA	0.515182519	1.153792001	False	True
OPA1	HGNC:8140	0.98636	0.294	0.991834170844956	NA	2.087368296	0.567225002	0.262616699	True	True
HNRNPUL1	HGNC:17011	0.99999	0.186	0.986097256707858	NA	NA	0.537150929	0.084201919	False	False
MME	HGNC:7154	1.465e-18	0.923	0.488268690615914	NA	3.053376586	NA	0.88406197	True	False
ZNF236	HGNC:13028	1.0	0.169	0.997776620120251	NA	2.9045371510000004	0.453007703	0.117755082	False	False
SLC10A7	HGNC:23088	1.9761e-05	1.0	0.358498108195328	NA	1.563625161	0.52017044	0.813296806	False	True
BRF1	HGNC:11551	0.00010409	0.602	0.372080059593803	NA	6.851473485	0.458088904	0.866388543	True	True
MECP2	HGNC:6990	0.89382	0.407	NA	3.0	NA	0.465799081	NA	True	True
LGI1	HGNC:6572	0.99914	0.191	0.855088015094403	NA	3.2925816130000003	0.507469325	0.086773526	False	False
NPHS2	HGNC:13394	7.2218e-09	1.175	0.322537388963461	NA	3.017188993	0.311760865	1.075832537	False	True
RAC2	HGNC:9802	0.96627	0.284	0.704200462371791	NA	4.059595291	0.738408983	0.101021625	False	False
RIC8B	HGNC:25555	0.99892	0.196	0.977992844592374	NA	4.92662979	0.465140914	0.182220001	False	False
MAP2	HGNC:6839	1.0	0.105	0.821049308005881	NA	3.343410464	0.363501992	NA	False	False
EP300	HGNC:3373	1.0	0.099	0.999119695512303	3.0	-1.104958884	0.501420964	0.056551174	True	True
COG1	HGNC:6545	4.9379e-08	0.649	0.784297177699347	30.0	2.61495728	0.307540198	0.674335722	False	True
SLC4A2	HGNC:11028	0.98521	0.299	0.873662393301896	NA	4.44184992	0.53193429	0.183056474	False	False
TUFM	HGNC:12420	0.004184	0.739	0.174619122680125	30.0	1.884662064	NA	0.699054844	True	False
ZMIZ2	HGNC:22229	0.99981	0.218	0.801222925949087	NA	2.954293147	0.397475248	0.141149602	False	False
BEGAIN	HGNC:24163	0.97002	0.32	0.982489436486276	NA	4.881744251000001	0.349208694	NA	False	False
ELOA	HGNC:11620	1.0	0.119	0.933009550926054	NA	NA	NA	NA	False	False
CDC5L	HGNC:1743	1.0	0.129	0.965301442946406	NA	3.04415453	0.561963841	0.031022663	False	False
ANKRD13C	HGNC:25374	0.99793	0.248	0.931705416386871	NA	NA	0.571796317	0.208182433	False	False
BZW1	HGNC:18380	0.94418	0.347	0.956327913613668	NA	3.221814062	0.633388012	0.161260632	False	False
HIPK1	HGNC:19006	1.0	0.121	0.978806476977297	NA	2.535385331	0.456092416	0.069516191	False	False
NUDT2	HGNC:8049	0.0057495	1.45	0.311206440690908	NA	0.970916377	0.41872636	1.179023418	False	True
SLC9A3	HGNC:11073	0.97845	0.31	0.987381690708721	NA	3.193917137	0.481981508	0.284149806	False	False
PCDH19	HGNC:14270	0.99975	0.126	NA	3.0	NA	0.491240173	NA	False	True
CHD7	HGNC:20626	1.0	0.076	0.998572096111371	3.0	1.889008925	0.465351167	0.045227779	True	True
PPT1	HGNC:9325	4.862e-05	0.885	0.259764507154526	30.0	3.00586646	NA	NA	False	True
ALX4	HGNC:450	0.35736	0.519	0.729230502062633	3.0	1.506401076	NA	NA	True	True
LRRC8D	HGNC:16992	0.97752	0.312	0.612183038040759	NA	3.883831423	0.513904347	0.231395539	False	False
RNASEH2A	HGNC:18518	0.0041807	0.88	0.194495801225591	30.0	4.156064397	0.40785501	0.860630571	False	True
COL17A1	HGNC:2194	2.2869e-27	0.75	0.663729233095103	NA	4.415049808	NA	NA	True	True
CLOCK	HGNC:2082	0.99957	0.247	0.832144249604569	NA	1.279018105	0.414809364	0.2036756	False	False
PGAP1	HGNC:25712	3.1628e-08	0.6	0.437196340894823	NA	3.2160347430000003	0.378025905	0.563037814	True	True
CSDE1	HGNC:29905	1.0	0.144	0.978780896026702	NA	1.401756629	0.578568178	0.088037263	False	False
FBXW11	HGNC:13607	0.97611	0.314	0.992441541819255	0.0	2.440404603	0.721036248	NA	False	False
ST7	HGNC:11351	0.99703	0.264	0.97270949971275	NA	3.345619877	0.690142959	0.148918696	False	False
HSP90AB1	HGNC:5258	0.99923	0.213	0.925135980381792	NA	2.514021061	0.678505227	0.296589607	False	False
DIP2B	HGNC:29284	0.99924	0.266	0.964305070189866	NA	0.6612641504	0.563290076	0.244995565	False	False
SCHIP1	HGNC:15678	0.98715	0.227	0.848008626727726	NA	4.089460293	NA	0.080231918	False	False
MYRF	HGNC:1181	1.0	0.117	0.87992910901521	NA	3.583149917	0.442002732	0.154155143	True	True
ANP32A	HGNC:13233	0.98961	0.218	0.880282979762245	NA	0.2660782933	0.569887979	0.131446664	False	False
PRKN	HGNC:8607	6.9346e-07	0.861	0.873112817481891	30.0	NA	0.417920162	1.185369888	True	False
SF3A3	HGNC:10767	1.0	0.119	0.904533566670225	NA	2.708008935	0.699335151	0.049148558	False	False
FOLR1	HGNC:3791	0.12642	0.652	0.221717892416353	30.0	3.48558077	0.395922122	0.841944416	True	True
GNAT2	HGNC:4394	6.9544e-06	0.981	0.15928669359813	NA	1.29486345	0.625297235	NA	False	True
HERPUD2	HGNC:21915	0.94702	0.345	0.793471199505605	NA	3.710000852	0.360914458	0.309965937	False	False
MYT1	HGNC:7622	0.97791	0.304	0.976198890199082	NA	5.295544823999999	NA	0.203145699	False	False
RREB1	HGNC:10449	1.0	0.156	0.991350908440126	NA	3.157940757	0.377370213	0.122021122	False	False
REPS1	HGNC:15578	0.98506	0.301	0.974151584004688	NA	1.697514646	0.454069341	0.273553625	False	False
ALKBH5	HGNC:25996	0.94974	0.343	0.928436179256404	NA	2.8466202380000003	0.612674475	0.203479549	False	False
ZBTB17	HGNC:12936	0.97933	0.309	0.713838717668957	NA	3.755843258	0.548602156	0.268218086	False	False
TPK1	HGNC:17358	0.09146	0.7	0.366528570694636	30.0	2.290955752	0.428477124	0.797330006	True	False
RPS7	HGNC:10440	0.95439	0.309	0.989748107517982	NA	NA	0.843513401	NA	False	False
NTHL1	HGNC:8028	5.6607e-10	1.595	0.27979739996137	30.0	3.969348691	0.334422902	NA	True	True
TNRC6A	HGNC:11969	1.0	0.159	0.996984210662666	NA	1.625010234	0.333240264	0.142405411	False	False
CWF19L1	HGNC:25613	1.4404e-15	1.15	0.334111226540816	NA	2.647881698	0.42138185	1.147668425	True	True
TECPR2	HGNC:19957	0.58003	0.346	0.970271006347301	30.0	4.76991701	0.378654563	0.416511989	False	True
SEMA3A	HGNC:10723	0.9779	0.307	0.820827444545394	1.0	-0.1084459473	0.496028295	0.162112243	False	True
PIK3C2B	HGNC:8972	0.99651	0.279	0.925264429538397	NA	3.539576007	0.450029192	NA	False	False
PROS1	HGNC:9456	0.00047089	0.572	0.322957201585028	NA	-0.1352455456	0.364169561	0.454209133	True	False
